market_id,ticker,slug,ric,release_dt_utc,release_dt_ny,release_date_ny,release_timing,purchase_date,event_trading_date,signal_cutoff_ny,signal_cutoff_utc
652651,CHYM,chym-quarterly-earnings-gaap-eps-11-05-2025-neg0pt24,CHYM.N,2025-11-05T21:05:02Z,2025-11-05T21:05:02Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
652823,FSK,fsk-quarterly-earnings-gaap-eps-11-05-2025-0pt58,FSK,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
653003,FRGE,frge-quarterly-earnings-gaap-eps-11-05-2025-neg1pt09,FRGE.N^C26,2025-11-14T13:30:00Z,2025-11-14T13:30:00Z,2025-11-14,before_open,2025-11-13,2025-11-14,2025-11-13T21:00:00Z,2025-11-13T21:00:00Z
655266,APP,app-quarterly-earnings-gaap-eps-11-05-2025-2pt39,APP.N,2025-11-05T21:05:01Z,2025-11-05T21:05:01Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655388,ARM,arm-quarterly-earnings-nongaap-eps-11-05-2025-0pt33,ARM.N,2025-11-05T21:04:00Z,2025-11-05T21:04:00Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655399,QCOM,qcom-quarterly-earnings-nongaap-eps-11-05-2025-2pt86,QCOM.N,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655400,HOOD,hood-quarterly-earnings-gaap-eps-11-05-2025-0pt54,HOOD.N,2025-11-05T21:05:10Z,2025-11-05T21:05:10Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655439,DASH,dash-quarterly-earnings-gaap-eps-11-05-2025-0pt68,DASH.N,2025-11-05T21:05:01Z,2025-11-05T21:05:01Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655443,MET,met-quarterly-earnings-nongaap-eps-11-05-2025-2pt32,MET,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655448,TKO,tko-quarterly-earnings-gaap-eps-11-05-2025-0pt52,TKO,2025-11-05T21:05:02Z,2025-11-05T21:05:02Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655451,ATO,ato-quarterly-earnings-gaap-eps-11-05-2025-0pt97,ATO,2025-11-05T21:31:00Z,2025-11-05T21:31:00Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
655460,HUBS,hubs-quarterly-earnings-nongaap-eps-11-05-2025-2pt59,HUBS.N,2025-11-05T21:05:02Z,2025-11-05T21:05:02Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
656791,AMPL,ampl-quarterly-earnings-nongaap-eps-11-05-2025-0pt01,AMPL.N,2025-11-05T21:05:03Z,2025-11-05T21:05:03Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
656792,BMBL,bmbl-quarterly-earnings-gaap-eps-11-05-2025-0pt33,BMBL.N,2025-11-05T21:15:01Z,2025-11-05T21:15:01Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
656808,FIG,fig-quarterly-earnings-gaap-eps-11-05-2025-neg2pt08,FIG,2025-11-05T21:05:01Z,2025-11-05T21:05:01Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
658909,AMC,amc-quarterly-earnings-nongaap-eps-11-05-2025-neg0pt22,AMC,2025-11-05T21:21:00Z,2025-11-05T21:21:00Z,2025-11-05,after_close,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
642138,BGC,bgc-quarterly-earnings-nongaap-eps-11-06-2025-0pt28,BGC.N,2025-11-06T13:00:01Z,2025-11-06T13:00:01Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
648038,TFX,tfx-quarterly-earnings-nongaap-eps-11-06-2025-3pt38,TFX,2025-11-06T11:30:02Z,2025-11-06T11:30:02Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
656855,COP,cop-quarterly-earnings-nongaap-eps-11-06-2025-1pt41,COP,2025-11-06T13:30:00Z,2025-11-06T13:30:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
656996,DDOG,ddog-quarterly-earnings-nongaap-eps-11-06-2025-0pt46,DDOG.N,2025-11-06T12:00:09Z,2025-11-06T12:00:09Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
657003,WBD,wbd-quarterly-earnings-gaap-eps-11-06-2025-neg0pt08,WBD.N,2025-11-06T12:00:01Z,2025-11-06T12:00:01Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
657005,DD,dd-quarterly-earnings-nongaap-eps-11-06-2025-1pt11,DD,2025-11-06T11:00:00Z,2025-11-06T11:00:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
657013,RL,rl-quarterly-earnings-nongaap-eps-11-06-2025-3pt45,RL,2025-11-06T13:01:00Z,2025-11-06T13:01:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
657018,USFD,usfd-quarterly-earnings-nongaap-eps-11-06-2025-1pt03,USFD.N,2025-11-06T11:45:00Z,2025-11-06T11:45:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
657072,H,h-quarterly-earnings-nongaap-eps-11-06-2025-0pt49,H,2025-11-06T11:55:00Z,2025-11-06T11:55:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
657079,MRNA,mrna-quarterly-earnings-gaap-eps-11-06-2025-neg2pt18,MRNA.N,2025-11-06T13:30:00Z,2025-11-06T13:30:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
657300,WRBY,wrby-quarterly-earnings-gaap-eps-11-06-2025-0pt05,WRBY.N,2025-11-06T11:45:00Z,2025-11-06T11:45:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
658487,UAA,uaa-quarterly-earnings-nongaap-eps-11-06-2025-0pt02,UAA,2025-11-06T11:55:00Z,2025-11-06T11:55:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
658488,TRIP,trip-quarterly-earnings-nongaap-eps-11-06-2025-0pt55,TRIP.N,2025-11-06T12:05:00Z,2025-11-06T12:05:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
658493,PZZA,pzza-quarterly-earnings-nongaap-eps-11-06-2025-0pt41,PZZA.N,2025-11-06T12:00:01Z,2025-11-06T12:00:01Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
658589,CELH,celh-quarterly-earnings-gaap-eps-11-06-2025-0pt26,CELH.N,2025-11-06T11:00:00Z,2025-11-06T11:00:00Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
648227,ABNB,abnb-quarterly-earnings-gaap-eps-11-06-2025-2pt32,ABNB.N,2025-11-06T21:03:00Z,2025-11-06T21:03:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
656874,MNST,mnst-quarterly-earnings-gaap-eps-11-06-2025-0pt48,MNST.N,2025-11-06T21:10:01Z,2025-11-06T21:10:01Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657004,ED,ed-quarterly-earnings-nongaap-eps-11-06-2025-1pt75,ED,2025-11-06T21:36:57Z,2025-11-06T21:36:57Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657007,EXPE,expe-quarterly-earnings-nongaap-eps-11-06-2025-7pt03,EXPE.N,2025-11-06T21:01:00Z,2025-11-06T21:01:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657012,SNDK,sndk-quarterly-earnings-nongaap-eps-11-06-2025-0pt88,SNDK.N,2025-11-06T21:05:02Z,2025-11-06T21:05:02Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657027,DKNG,dkng-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt25,DKNG.N,2025-11-06T21:15:01Z,2025-11-06T21:15:01Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657064,OPEN,open-quarterly-earnings-gaap-eps-11-06-2025-neg0pt07,OPEN.N,2025-11-06T21:07:36Z,2025-11-06T21:07:36Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657065,NWSA,nwsa-quarterly-earnings-nongaap-eps-11-06-2025-0pt19,NWSA.N,2025-11-06T21:15:01Z,2025-11-06T21:15:01Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657071,FNF,fnf-quarterly-earnings-nongaap-eps-11-06-2025-1pt42,FNF,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657073,AKAM,akam-quarterly-earnings-nongaap-eps-11-06-2025-1pt64,AKAM.N,2025-11-06T21:01:00Z,2025-11-06T21:01:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657080,DBX,dbx-quarterly-earnings-nongaap-eps-11-06-2025-0pt65,DBX.N,2025-11-06T21:04:00Z,2025-11-06T21:04:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657085,OS,os-quarterly-earnings-gaap-eps-11-06-2025-neg0pt14,OS.N,2025-11-06T21:05:00Z,2025-11-06T21:05:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657290,PTON,pton-quarterly-earnings-gaap-eps-11-06-2025-0,PTON.N,2025-11-06T21:01:02Z,2025-11-06T21:01:02Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
657295,ICUI,icui-quarterly-earnings-nongaap-eps-11-06-2025-1pt43,ICUI.N,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658478,USAR,usar-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt07,USAR.N,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658481,MRX,mrx-quarterly-earnings-nongaap-eps-11-06-2025-0pt94,MRX.OQ,2025-11-06T12:00:06Z,2025-11-06T12:00:06Z,2025-11-06,before_open,2025-11-05,2025-11-06,2025-11-05T21:00:00Z,2025-11-05T21:00:00Z
658486,YELP,yelp-quarterly-earnings-gaap-eps-11-06-2025-0pt53,YELP.N,2025-11-06T21:05:02Z,2025-11-06T21:05:02Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658498,SG,sg-quarterly-earnings-gaap-eps-11-06-2025-neg0pt17,SG,2025-11-06T21:05:02Z,2025-11-06T21:05:02Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658499,GPRO,gpro-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt04,GPRO.OQ,2025-11-06T21:05:00Z,2025-11-06T21:05:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658508,EB,eb-quarterly-earnings-gaap-eps-11-06-2025-neg0pt04,EB.N,NA,NA,NA,NA,NA,NA,NA,NA
658526,BIRD,bird-quarterly-earnings-gaap-eps-11-06-2025-neg2pt66,BIRD.OQ,2025-11-06T21:05:16Z,2025-11-06T21:05:16Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658547,BZFD,bzfd-quarterly-earnings-gaap-eps-11-06-2025-neg0pt06,BZFD.OQ,2025-11-06T21:10:00Z,2025-11-06T21:10:00Z,2025-11-06,after_close,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658568,KKR,kkr-quarterly-earnings-nongaap-eps-11-07-2025-1pt29,KKR,2025-11-07T13:30:00Z,2025-11-07T13:30:00Z,2025-11-07,before_open,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658619,BEN,ben-quarterly-earnings-nongaap-eps-11-07-2025-0pt59,BEN,2025-11-07T13:30:00Z,2025-11-07T13:30:00Z,2025-11-07,before_open,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658624,MKTX,mktx-quarterly-earnings-gaap-eps-11-07-2025-1pt68,MKTX.N,2025-11-07T13:30:00Z,2025-11-07T13:30:00Z,2025-11-07,before_open,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
658905,WEN,wen-quarterly-earnings-nongaap-eps-11-07-2025-0pt2,WEN.N,2025-11-07T12:00:00Z,2025-11-07T12:00:00Z,2025-11-07,before_open,2025-11-06,2025-11-07,2025-11-06T21:00:00Z,2025-11-06T21:00:00Z
667887,TSN,tsn-quarterly-earnings-nongaap-eps-11-10-2025-0pt83,TSN,2025-11-10T12:30:00Z,2025-11-10T12:30:00Z,2025-11-10,before_open,2025-11-07,2025-11-10,2025-11-07T21:00:00Z,2025-11-07T21:00:00Z
667902,TSEM,tsem-quarterly-earnings-gaap-eps-11-10-2025-0pt45,TSEM.N,2025-11-10T12:00:00Z,2025-11-10T12:00:00Z,2025-11-10,before_open,2025-11-07,2025-11-10,2025-11-07T21:00:00Z,2025-11-07T21:00:00Z
667903,HHH,hhh-quarterly-earnings-gaap-eps-11-10-2025-1pt53,HHH,2025-11-10T12:00:00Z,2025-11-10T12:00:00Z,2025-11-10,before_open,2025-11-07,2025-11-10,2025-11-07T21:00:00Z,2025-11-07T21:00:00Z
667905,ETOR,etor-quarterly-earnings-gaap-eps-11-10-2025-0pt55,ETOR.N,2025-11-10T12:00:01Z,2025-11-10T12:00:01Z,2025-11-10,before_open,2025-11-07,2025-11-10,2025-11-07T21:00:00Z,2025-11-07T21:00:00Z
647847,PSKY,psky-quarterly-earnings-gaap-eps-11-10-2025-0pt35,PSKY.N,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
667880,OXY,oxy-quarterly-earnings-nongaap-eps-11-10-2025-0pt51,OXY,2025-11-10T21:15:00Z,2025-11-10T21:15:00Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
667914,GETY,gety-quarterly-earnings-gaap-eps-11-10-2025-0pt04,GETY.N,2025-11-10T21:07:00Z,2025-11-10T21:07:00Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
667915,CHGG,chgg-quarterly-earnings-nongaap-eps-11-10-2025-neg0pt08,CHGG.N,2025-11-10T21:05:00Z,2025-11-10T21:05:00Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
667924,BCSF,bcsf-quarterly-earnings-gaap-eps-11-10-2025-0pt45,BCSF.N,2025-11-10T22:26:00Z,2025-11-10T22:26:00Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
668446,REAL,real-quarterly-earnings-nongaap-eps-11-10-2025-neg0pt06,REAL.N,2025-11-10T21:05:01Z,2025-11-10T21:05:01Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
668447,TBPH,tbph-quarterly-earnings-gaap-eps-11-10-2025-neg0pt13,TBPH.N,2025-11-10T21:05:00Z,2025-11-10T21:05:00Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
668448,IHRT,ihrt-quarterly-earnings-gaap-eps-11-10-2025-neg0pt01,IHRT.N,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z,2025-11-10,after_close,2025-11-10,2025-11-11,2025-11-10T21:00:00Z,2025-11-10T21:00:00Z
668453,OKLO,oklo-quarterly-earnings-gaap-eps-11-11-2025-neg0pt12,OKLO.N,2025-11-11T21:00:00Z,2025-11-11T21:00:00Z,2025-11-11,after_close,2025-11-11,2025-11-12,2025-11-11T21:00:00Z,2025-11-11T21:00:00Z
668475,PXLW,pxlw-quarterly-earnings-nongaap-eps-11-11-2025-neg0pt86,PXLW.OQ,2025-11-11T21:05:00Z,2025-11-11T21:05:00Z,2025-11-11,after_close,2025-11-11,2025-11-12,2025-11-11T21:00:00Z,2025-11-11T21:00:00Z
674911,FEMY,femy-quarterly-earnings-gaap-eps-11-11-2025-neg0pt12,FEMY.N,2025-11-14T21:01:00Z,2025-11-14T21:01:00Z,2025-11-14,after_close,2025-11-14,2025-11-17,2025-11-14T21:00:00Z,2025-11-14T21:00:00Z
656803,EWCZ,ewcz-quarterly-earnings-gaap-eps-11-12-2025-0pt04,EWCZ.N,2025-11-12T11:00:01Z,2025-11-12T11:00:01Z,2025-11-12,before_open,2025-11-11,2025-11-12,2025-11-11T21:00:00Z,2025-11-11T21:00:00Z
668460,CRCL,crcl-quarterly-earnings-gaap-eps-11-12-2025-0pt17,CRCL.N,2025-11-12T11:25:00Z,2025-11-12T11:25:00Z,2025-11-12,before_open,2025-11-11,2025-11-12,2025-11-11T21:00:00Z,2025-11-11T21:00:00Z
668459,FLUT,flut-quarterly-earnings-nongaap-eps-11-12-2025-0pt53,FLUT.N,2025-11-12T21:05:00Z,2025-11-12T21:05:00Z,2025-11-12,after_close,2025-11-12,2025-11-13,2025-11-12T21:00:00Z,2025-11-12T21:00:00Z
668465,RUM,rum-quarterly-earnings-gaap-eps-11-12-2025-neg0pt06,RUM.N,2025-11-10T05:46:51Z,2025-11-10T05:46:51Z,2025-11-10,before_open,2025-11-07,2025-11-10,2025-11-07T21:00:00Z,2025-11-07T21:00:00Z
668474,PLBY,plby-quarterly-earnings-gaap-eps-11-12-2025-neg0pt02,PLBY.OQ,2025-11-12T21:08:09Z,2025-11-12T21:08:09Z,2025-11-12,after_close,2025-11-12,2025-11-13,2025-11-12T21:00:00Z,2025-11-12T21:00:00Z
668496,CSCO,csco-quarterly-earnings-nongaap-eps-11-12-2025-0pt98,CSCO.N,2025-11-12T21:05:00Z,2025-11-12T21:05:00Z,2025-11-12,after_close,2025-11-12,2025-11-13,2025-11-12T21:00:00Z,2025-11-12T21:00:00Z
668497,DIS,dis-quarterly-earnings-nongaap-eps-11-13-2025-1pt02,DIS,2025-11-13T11:40:00Z,2025-11-13T11:40:00Z,2025-11-13,before_open,2025-11-12,2025-11-13,2025-11-12T21:00:00Z,2025-11-12T21:00:00Z
668512,GAMB,gamb-quarterly-earnings-nongaap-eps-11-13-2025-0pt16,GAMB.OQ,2025-11-13T12:00:00Z,2025-11-13T12:00:00Z,2025-11-13,before_open,2025-11-12,2025-11-13,2025-11-12T21:00:00Z,2025-11-12T21:00:00Z
668515,BTM,btm-quarterly-earnings-gaap-eps-11-13-2025-0pt1,BTM.N,2025-11-13T13:30:00Z,2025-11-13T13:30:00Z,2025-11-13,before_open,2025-11-12,2025-11-13,2025-11-12T21:00:00Z,2025-11-12T21:00:00Z
668506,AMAT,amat-quarterly-earnings-nongaap-eps-11-13-2025-2pt1,AMAT.N,2025-11-13T21:01:02Z,2025-11-13T21:01:02Z,2025-11-13,after_close,2025-11-13,2025-11-14,2025-11-13T21:00:00Z,2025-11-13T21:00:00Z
668511,NMAX,nmax-quarterly-earnings-gaap-eps-11-13-2025-neg0pt07,NMAX.N,2025-11-13T21:00:00Z,2025-11-13T21:00:00Z,2025-11-13,after_close,2025-11-13,2025-11-14,2025-11-13T21:00:00Z,2025-11-13T21:00:00Z
668514,SPCE,spce-quarterly-earnings-gaap-eps-11-13-2025-neg1pt5,SPCE.N,2025-11-13T21:05:00Z,2025-11-13T21:05:00Z,2025-11-13,after_close,2025-11-13,2025-11-14,2025-11-13T21:00:00Z,2025-11-13T21:00:00Z
668522,DEFT,deft-quarterly-earnings-gaap-eps-11-13-2025-0pt05,DEFT.N,2025-11-14T12:05:00Z,2025-11-14T12:05:00Z,2025-11-14,before_open,2025-11-13,2025-11-14,2025-11-13T21:00:00Z,2025-11-13T21:00:00Z
668521,QUBT,qubt-quarterly-earnings-gaap-eps-11-14-2025-neg0pt06,QUBT.N,2025-11-14T21:05:00Z,2025-11-14T21:05:00Z,2025-11-14,after_close,2025-11-14,2025-11-17,2025-11-14T21:00:00Z,2025-11-14T21:00:00Z
674912,HD,hd-quarterly-earnings-nongaap-eps-11-18-2025-3pt85,HD,2025-11-18T13:30:00Z,2025-11-18T13:30:00Z,2025-11-18,before_open,2025-11-17,2025-11-18,2025-11-17T21:00:00Z,2025-11-17T21:00:00Z
675008,ACM,acm-quarterly-earnings-nongaap-eps-11-18-2025-1pt34,ACM,2025-11-18T11:58:00Z,2025-11-18T11:58:00Z,2025-11-18,before_open,2025-11-17,2025-11-18,2025-11-17T21:00:00Z,2025-11-17T21:00:00Z
675024,AS,as-quarterly-earnings-nongaap-eps-11-18-2025-0pt25,AS,2025-11-18T11:00:01Z,2025-11-18T11:00:01Z,2025-11-18,before_open,2025-11-17,2025-11-18,2025-11-17T21:00:00Z,2025-11-17T21:00:00Z
675502,WB,wb-quarterly-earnings-nongaap-eps-11-18-2025-0pt43,WB.OQ,2025-11-18T08:00:00Z,2025-11-18T08:00:00Z,2025-11-18,before_open,2025-11-17,2025-11-18,2025-11-17T21:00:00Z,2025-11-17T21:00:00Z
675503,LZB,lzb-quarterly-earnings-nongaap-eps-11-18-2025-0pt54,LZB,2025-11-18T21:15:01Z,2025-11-18T21:15:01Z,2025-11-18,after_close,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675495,DLB,dlb-quarterly-earnings-nongaap-eps-11-18-2025-0pt71,DLB,2025-11-18T21:15:00Z,2025-11-18T21:15:00Z,2025-11-18,after_close,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675497,POWL,powl-quarterly-earnings-gaap-eps-11-18-2025-3pt76,POWL.N,2025-11-18T21:15:00Z,2025-11-18T21:15:00Z,2025-11-18,after_close,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
674909,WSM,wsm-quarterly-earnings-gaap-eps-11-19-2025-1pt86,WSM,2025-11-19T14:00:02Z,2025-11-19T14:00:02Z,2025-11-19,before_open,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675506,LOW,low-quarterly-earnings-gaap-eps-11-19-2025-2pt98,LOW,2025-11-19T11:00:02Z,2025-11-19T11:00:02Z,2025-11-19,before_open,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675507,TGT,tgt-quarterly-earnings-nongaap-eps-11-19-2025-1pt73,TGT,2025-11-19T11:30:00Z,2025-11-19T11:30:00Z,2025-11-19,before_open,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675508,VIK,vik-quarterly-earnings-nongaap-eps-11-19-2025-1pt19,VIK,2025-11-19T12:00:00Z,2025-11-19T12:00:00Z,2025-11-19,before_open,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675509,DY,dy-quarterly-earnings-gaap-eps-11-19-2025-3pt2,DY,2025-11-19T11:58:00Z,2025-11-19T11:58:00Z,2025-11-19,before_open,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675510,WIX,wix-quarterly-earnings-nongaap-eps-11-19-2025-1pt49,WIX.N,2025-11-19T06:00:01Z,2025-11-19T06:00:01Z,2025-11-19,before_open,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675626,BLSH,blsh-quarterly-earnings-gaap-eps-11-19-2025-1pt59,BLSH.N,2025-11-19T13:30:00Z,2025-11-19T13:30:00Z,2025-11-19,before_open,2025-11-18,2025-11-19,2025-11-18T21:00:00Z,2025-11-18T21:00:00Z
675504,NVDA,nvda-quarterly-earnings-nongaap-eps-11-19-2025-1pt25,NVDA.N,2025-11-19T21:20:00Z,2025-11-19T21:20:00Z,2025-11-19,after_close,2025-11-19,2025-11-20,2025-11-19T21:00:00Z,2025-11-19T21:00:00Z
675505,PANW,panw-quarterly-earnings-nongaap-eps-11-19-2025-0pt89,PANW.N,2025-11-19T21:10:00Z,2025-11-19T21:10:00Z,2025-11-19,after_close,2025-11-19,2025-11-20,2025-11-19T21:00:00Z,2025-11-19T21:00:00Z
675511,WMT,wmt-quarterly-earnings-nongaap-eps-11-20-2025-0pt6,WMT.N,2025-11-20T12:01:00Z,2025-11-20T12:01:00Z,2025-11-20,before_open,NA,NA,NA,NA
675514,AVR,avr-quarterly-earnings-gaap-eps-11-20-2025-neg0pt54,AVR.N,2025-11-12T22:52:49Z,2025-11-12T22:52:49Z,2025-11-12,after_close,2025-11-12,2025-11-13,2025-11-12T21:00:00Z,2025-11-12T21:00:00Z
675540,BBWI,bbwi-quarterly-earnings-nongaap-eps-11-20-2025-0pt4,BBWI.N,2025-11-20T11:55:00Z,2025-11-20T11:55:00Z,2025-11-20,before_open,2025-11-19,2025-11-20,2025-11-19T21:00:00Z,2025-11-19T21:00:00Z
675513,INTU,intu-quarterly-earnings-nongaap-eps-11-20-2025-3pt09,INTU.N,2025-11-20T21:00:00Z,2025-11-20T21:00:00Z,2025-11-20,after_close,2025-11-20,2025-11-21,2025-11-20T21:00:00Z,2025-11-20T21:00:00Z
675520,GAP,gap-quarterly-earnings-gaap-eps-11-20-2025-0pt58,GAP,2025-11-20T21:15:00Z,2025-11-20T21:15:00Z,2025-11-20,after_close,2025-11-20,2025-11-21,2025-11-20T21:00:00Z,2025-11-20T21:00:00Z
